X;Y;OBJECTID;StopID;EasyGo;Street;CrossStreet;Easting;Northing;Longitude;Latitude;Municipality;Status;RMWID
535898.8026;4817554.0808;6504;11138;2091;Farmers Market Rd;Benjamin Rd;535898.80263104;4817554.08079925;-80.55587801;43.51005696;Woolwich;Active;BS11138
536424.7308;4817624.6564;5876;12838;3807;Farmers Market Rd;King St N;536424.73082608;4817624.65643378;-80.54936696;43.51066697;Woolwich;Active;BS12838
536333.8;4817505.2;8476;14955;3834;Farmers Market Rd;Market Trail;536333.8;4817505.2;-80.55049987;43.50959582;Woolwich;Active;BS14955
544133.0126;4808582.0279;8426;14879;5019;Fifth Ave;Greenfield Ave;544133.0126;4808582.0279;-80.45473932;43.42883209;Kitchener;Detour;BS14879
543980.0516;4809215.848;7225;11628;2573;First Ave;49 First Ave;543980.0516291;4809215.84802242;-80.45657799;43.434548;Kitchener;Active;BS11628
555131.3357;4799562.7129;5032;11176;2129;First Ave;Caen St;555131.33565455;4799562.71289016;-80.31977295;43.346895;Cambridge;Active;BS11176
543955.0997;4809194.2524;6313;11660;2605;First Ave;Eckert St;543955.09970426;4809194.25241815;-80.45688803;43.43435502;Kitchener;Active;BS11660
555137.1572;4799554.4346;5509;11202;2155;First St;Caen St;555137.15722062;4799554.43457518;-80.31970196;43.34682003;Cambridge;Active;BS11202
535244.8824;4826689.2114;4133;12854;3823;First St W;Snyder Ave S;535244.88244083;4826689.21136984;-80.56337436;43.59234043;Woolwich;Active;BS12854
555449.8644;4809508.5284;6840;10314;1301;Fisher Mills Rd;Fearnwood St;555449.8644;4809508.52844816;-80.31483502;43.43642197;Cambridge;Active;BS10314
554961.0241;4809385.2377;4202;13353;1291;Fisher Mills Rd;Scott Rd;554961.619;4809385.423;-80.32088;43.43535;Cambridge;Active;BS13353
555033.5164;4809387.0497;4390;13334;1296;Fisher Mills Rd;Scott Rd;555033.499;4809386.905;-80.319992;43.435358;Cambridge;Active;BS13334
539832.6538;4806827.856;4394;12951;3894;Fischer-Hallman Rd;Activa Ave;539832.6538;4806827.856;-80.50799588;43.41327835;Kitchener;Active;BS12951
539795.4535;4806918.136;5968;12950;3893;Fischer-Hallman Rd;Activa Ave;539841.91133227;4806860.72945405;-80.50787913;43.41357385;Kitchener;Active;BS12950
540737.9518;4805628.5567;6199;13862;3505;Fischer-Hallman Rd;Bleams Rd;540737.9518;4805628.5567;-80.49690364;43.40243109;Kitchener;Active;BS13862
540759.9121;4805608.7423;6310;13887;3667;Fischer-Hallman Rd;Bleams Rd;540759.9121;4805608.7423;-80.49663393;43.40225148;Kitchener;Active;BS13887
540315.839;4806281.9213;4963;13889;3669;Fischer-Hallman Rd;Cotton Grass St;540315.839;4806281.9213;-80.50206818;43.40833687;Kitchener;Active;BS13889
538427.3379;4808847.8683;4713;12948;3891;Fischer-Hallman Rd;Highland Rd;538427.33793262;4808847.86827737;-80.52521131;43.43154013;Kitchener;Active;BS12948
538407.1297;4808823.1694;7125;12949;3892;Fischer-Hallman Rd;Highland Rd;538407.1297412;4808823.16937674;-80.52546272;43.43131877;Kitchener;Active;BS12949
540542.1763;4805983.1985;4309;13860;3503;Fischer-Hallman Rd;Max Becker Dr;540542.1763;4805983.1985;-80.499295;43.40563493;Kitchener;Active;BS13860
538903.1265;4807976.2003;4340;12041;2983;Fischer-Hallman Rd;McGarry Dr;538903.12652524;4807976.20034912;-80.51939501;43.42366699;Kitchener;Active;BS12041
538950.6391;4807949.0459;5643;12029;2971;Fischer-Hallman Rd;McGarry Dr;538950.63908007;4807949.04587633;-80.51881;43.42342002;Kitchener;Active;BS12029
539597.8224;4807192.05;4583;12027;2969;Fischer-Hallman Rd;Ottawa St S;539597.82241549;4807192.04996066;-80.51086996;43.41657003;Kitchener;Active;BS12027
539587.6635;4807170.5543;6389;12044;2985;Fischer-Hallman Rd;Ottawa St S;539587.66353532;4807170.55433604;-80.510997;43.41637702;Kitchener;Active;BS12044
540080.0034;4806552.071;6897;13890;3670;Fischer-Hallman Rd;Path to Bush Clover Cres;540080.0034;4806552.071;-80.50496101;43.41078197;Kitchener;Active;BS13890
540093.4449;4806507.7859;7511;13859;3502;Fischer-Hallman Rd;Path to Bush Clover Cres;540093.4449;4806507.7859;-80.50479825;43.4103825;Kitchener;Active;BS13859
541230.261;4804198.7432;5732;13886;3666;Fischer-Hallman Rd;Portuguese Club;541230.261;4804198.7432;-80.49093185;43.38952999;Kitchener;Active;BS13886
538580.8852;4808520.7249;4943;13581;2986;Fischer-Hallman Rd;Queens Blvd;538580.852;4808520.638;-80.523338;43.428586;Kitchener;Active;BS13581
538575.6428;4808479.6479;5354;12039;2981;Fischer-Hallman Rd;Queens Blvd;538575.64281902;4808479.64787383;-80.52340501;43.42821701;Kitchener;Active;BS12039
540702.2316;4805812.0736;4094;13888;3668;Fischer-Hallman Rd;Rockwood Rd;540702.2316;4805812.0736;-80.49733109;43.40408543;Kitchener;Active;BS13888
540688.6853;4805786.8635;4350;13861;3504;Fischer-Hallman Rd;Rockwood Rd;540688.6853;4805786.8635;-80.49750026;43.40385917;Kitchener;Active;BS13861
540935.3038;4804912.8995;8397;14845;3334;Fischer-Hallman Rd;Rosenberg Way;540935.3038;4804912.8995;-80.49452009;43.39597649;Kitchener;Active;BS14845
540918.2958;4804894.886;8399;14844;3333;Fischer-Hallman Rd;Rosenberg Way;540918.2958;4804894.886;-80.49473145;43.39581522;Kitchener;Active;BS14844
537618.3911;4809716.5887;5973;12204;3144;Fischer-Hallman Rd;Stoke Dr;537618.39111255;4809716.5886632;-80.53514605;43.43940324;Kitchener;Active;BS12204
537583.0846;4809698.8577;6990;12965;3169;Fischer-Hallman Rd;Stoke Dr;537583.08460204;4809698.85767176;-80.53558354;43.43924536;Kitchener;Active;BS12965
536843.3806;4810170.6337;5146;12228;3167;Fischer-Hallman Rd;University Ave W;536843.38058684;4810170.63367856;-80.54469197;43.44353004;Kitchener;Active;BS12228
538126.4604;4809348.5824;6325;12966;3170;Fischer-Hallman Rd;Victoria St S;538126.46041587;4809348.58235375;-80.5288937;43.43606398;Kitchener;Active;BS12966
538101.4243;4809435.5133;7190;12203;3143;Fischer-Hallman Rd;Victoria St S;538101.42431356;4809435.51331019;-80.52919698;43.43684799;Kitchener;Active;BS12203
540356.0975;4806189.3684;4640;12953;3896;Fischer-Hallman Rd;Westmount Rd E;540356.09753627;4806189.36842787;-80.5015778;43.40750134;Kitchener;Active;BS12953
540479.592;4806104.045;5143;12952;3895;Fischer-Hallman Rd;Westmount Rd E;540479.59203941;4806104.04495297;-80.50005894;43.40672642;Kitchener;Active;BS12952
541203.7477;4804230.4838;4200;13863;3506;Fischer-Hallman Rd;Williamsburg Cemetery;541203.7477;4804230.4838;-80.49125681;43.38981724;Kitchener;Active;BS13863
537004.1863;4810101.904;7353;13609;3259;Fischer-Hallman Rd ;Glasgow St;537004.195;4810101.884;-80.542709;43.442903;Kitchener;Active;BS13609
535133.4027;4812810.9192;5795;12947;3890;Fischer-Hallman Rd N;Columbia St;535133.40273058;4812810.91915099;-80.56565302;43.46738565;Waterloo;Active;BS12947
535013.6607;4812940.4999;4788;10120;1115;Fischer-Hallman Rd N;Columbia St W;535013.6607;4812940.49988031;-80.567125;43.46855802;Waterloo;Active;BS10120
535103.913;4812792.1631;6231;12510;3445;Fischer-Hallman Rd N;Columbia St W;535103.9129567;4812792.16306005;-80.5660188;43.46721815;Waterloo;Active;BS12510
536110.0859;4811208.4124;4921;11008;1972;Fischer-Hallman Rd N;Erb St W;536110.08589944;4811208.41244169;-80.553685;43.45291003;Waterloo;Active;BS11008
536100.1002;4811185.0372;5787;12660;3590;Fischer-Hallman Rd N;Erb St W;536100.100182;4811185.03719966;-80.55380997;43.45270004;Waterloo;Active;BS12660
534920.6647;4813113.5867;4412;13249;4076;Fischer-Hallman Rd N;Gatestone Blvd;534921.194;4813113.058;-80.568257;43.470116;Waterloo;Active;BS13249
534861.0219;4813175.712;6576;10119;1114;Fischer-Hallman Rd N;Gatestone Blvd;534861.0219;4813175.71200356;-80.56899698;43.47068302;Waterloo;Active;BS10119
535770.9394;4811821.5488;6221;12962;3465;Fischer-Hallman Rd N;Keats Way;535770.93940546;4811821.54884171;-80.55783645;43.45844706;Waterloo;Active;BS12962
535787.119;4811730.9041;6260;12963;3162;Fischer-Hallman Rd N;Keats Way;535787.386;4811731.247;-80.557639;43.457633;Waterloo;Active;BS12222
534688.7992;4813382.9498;3880;10118;1113;Fischer-Hallman Rd N;Laurelwood Dr;534688.7992;4813382.9498209;-80.57111299;43.47255701;Waterloo;Active;BS10118
534623.8016;4813521.1782;5483;13251;4078;Fischer-Hallman Rd N;Laurelwood Dr;534623.008;4813520.384;-80.571918;43.473798;Waterloo;Active;BS13251
534716.6706;4813365.206;4240;13250;4077;Fischer-Hallman Rd N;Path to Laurel Gate Dr;534716.671;4813364.809;-80.57077;43.472392;Waterloo;Active;BS13250
536386.4041;4810727.1104;4780;12226;3165;Fischer-Hallman Rd S;Thorndale Dr;536386.4041418;4810727.11040933;-80.55030196;43.44856296;Waterloo;Active;BS12226
536385.3322;4810774.7507;6192;11030;1992;Fischer-Hallman Rd S;Thorndale Dr;536385.33218204;4810774.75071228;-80.55031203;43.44899197;Waterloo;Active;BS11030
536762.4971;4810267.7039;5880;12206;3146;Fischer-Hallman Rd S;University Ave W;536762.49710014;4810267.70392019;-80.54568495;43.44440804;Waterloo;Active;BS12206
557243.8819;4806479.2756;3970;13111;3977;Fleming Dr;Sheldon Dr;557243.88193043;4806479.2756406;-80.2929864;43.40901241;Cambridge;Active;BS13111
557237.7283;4806454.3001;6888;10350;1333;Fleming Dr;Sheldon Dr;557237.7283;4806454.30012751;-80.29306501;43.40878801;Cambridge;Active;BS10350
557212.7526;4806613.4062;5219;13110;3976;Fleming Dr;Thompson Dr;557212.75259527;4806613.40615028;-80.2933568;43.41022247;Cambridge;Active;BS13110
557204.3078;4806589.0142;5873;13122;1332;Fleming Dr;Thompson Dr;557204.30782523;4806589.0141673;-80.29346365;43.41000349;Cambridge;Active;BS13122
557187.6761;4806656.7889;8440;14889;5008;Fleming Dr;Thompson Dr;557187.6761;4806656.7889;-80.29366197;43.41061499;Cambridge;Detour;BS14889
557198.5906;4806670.8379;8441;14890;5010;Fleming Dr;Thompson Dr;557198.5906;4806670.8379;-80.2935257;43.41074065;Cambridge;Detour;BS14890
541929.8634;4807971.9583;7551;13960;1134;Flint Dr;Kingswood Dr;541929.8634;4807971.9583;-80.48200481;43.42346554;Kitchener;Active;BS13960
541913.0003;4807944.9076;7556;13961;1151;Flint Dr;Kingswood Dr;541913.0003;4807944.9076;-80.48221521;43.42322292;Kitchener;Active;BS13961
523069.5504;4803939.4782;4829;13686;7013;Forrest Ave E;Cushman Crt (Flex Stop);523069.695;4803939.543;-80.715167;43.387974;Wilmot;Active;BS13686
523098.6896;4803960.6309;5388;13685;7012;Forrest Ave E;Cushman Crt (Flex Stop);523098.722;4803960.559;-80.714807;43.388163;Wilmot;Active;BS13685
545553.3587;4813512.4135;6791;12643;3573;Forwell Rd;Victoria St N;545553.35872078;4813512.41346895;-80.43678004;43.47313998;Kitchener;Active;BS12643
550175.511;4808532.6447;8413;14863;4232;Fountain St N;Allendale Rd;550175.511;4808532.6447;-80.38009319;43.42800714;Cambridge;Active;BS14863
550195.666;4808569.5875;8417;14862;4228;Fountain St N;Allendale Rd;550195.666;4808569.5875;-80.3798408;43.42833842;Cambridge;Active;BS14862
550749.9764;4806391.2648;7458;13015;3941;Fountain St N;Comdev Soccer Dome;550749.97640945;4806391.26479015;-80.37319514;43.40868769;Cambridge;Active;BS13015
549512.5881;4810282.9047;8420;14870;4231;Fountain St N;Fairway Rd N;549512.5881;4810282.9047;-80.38812422;43.44381038;Cambridge;Active;BS14870
549592.5897;4810191.9268;8421;14868;4229;Fountain St N;Kossuth Rd;549592.5897;4810191.9268;-80.38714389;43.44298594;Cambridge;Active;BS14868
550277.128;4808164.2408;8414;14864;4233;Fountain St N;Maple Grove Rd;550277.128;4808164.2408;-80.37887173;43.42468326;Cambridge;Active;BS14864
550286.0185;4808236.5916;8418;14861;4227;Fountain St N;Maple Grove Rd;550286.0185;4808236.5916;-80.37875524;43.4253341;Cambridge;Active;BS14861
551013.6854;4805845.7673;6071;13049;3934;Fountain St N;Marmel Crt;551013.68543239;4805845.7672665;-80.36998921;43.40375819;Cambridge;Active;BS13291
550988.8853;4805854.4185;6503;13016;3942;Fountain St N;Marmel Crt;550988.88526778;4805854.41848671;-80.37029467;43.40383777;Cambridge;Active;BS13016
550747.8531;4806458.0294;5871;12818;3742;Fountain St N;Preston Cemetery;550747.85307261;4806458.02936843;-80.37321517;43.40928898;Cambridge;Active;BS12818
550541.6657;4807232.9216;7124;11364;2314;Fountain St N;Toyota Gate #1;550541.66573599;4807232.92164135;-80.37568996;43.41627996;Cambridge;Active;BS11364
550461.8707;4807530.871;6074;11365;2315;Fountain St N;Toyota Gate #2;550461.87070074;4807530.87099462;-80.37664804;43.41896804;Cambridge;Active;BS11365
550508.2155;4807269.2527;8415;14866;3286;Fountain St N;Toyota Gate 1;550508.2155;4807269.2527;-80.37609977;43.41660934;Cambridge;Active;BS14866
550424.966;4807579.9839;8416;14865;4286;Fountain St N;Toyota Gate 2;550424.966;4807579.9839;-80.37709937;43.41941274;Cambridge;Active;BS14865
549295.6857;4803793.5517;5102;12595;3525;Fountain St S;Blair Rd;549295.68567948;4803793.55171515;-80.39138999;43.38539504;Cambridge;Active;BS12595
549337.6488;4803830.1243;5104;12594;3524;Fountain St S;Blair Rd;549337.6487811;4803830.12427091;-80.39086864;43.38572158;Cambridge;Active;BS12594
548701.2854;4803583.9725;8472;14950;3883;Fountain St S;Dickie Settlement Rd;548701.2854;4803583.9725;-80.39874678;43.38354681;Cambridge;Active;BS14950
550351.0693;4804136.0886;7528;13940;3562;Fountain St S;Linden Dr;550340.9468;4804131.6159;-80.37845472;43.38836955;Cambridge;Active;BS13940
550269.7193;4804124.5296;7530;13938;3516;Fountain St S;Linden Dr;550275.1337;4804133.4751;-80.37926708;43.38839071;Cambridge;Active;BS13938
550978.6605;4805238.3424;7886;14330;3003;Fountain St S;Shantz Hill Rd;550978.6605;4805238.3424;-80.37047838;43.39829137;Cambridge;Active;BS14330
544080.082;4808684.1862;6697;11656;2601;Fourth Ave;179 Fourth Ave;544080.08196625;4808684.18624064;-80.45538499;43.42975504;Kitchener;Active;BS11656
544136.2032;4808827.817;4846;11657;2602;Fourth Ave;Connaught St;544136.20318253;4808827.81700501;-80.45468003;43.43104499;Kitchener;Active;BS11657
544142.6927;4808863.7297;7034;11631;2576;Fourth Ave;Connaught St;544142.69266199;4808863.72969509;-80.45459695;43.43136796;Kitchener;Active;BS11631
544301.2767;4809204.2904;3934;11658;2603;Fourth Ave;Kingsway Dr;544301.27673949;4809204.29037495;-80.45261002;43.43442501;Kitchener;Active;BS11658
544285.6261;4809184.9743;6912;11630;2575;Fourth Ave;Kingsway Dr;544285.62612702;4809184.97430667;-80.45280496;43.43425201;Kitchener;Active;BS11630
544039.4794;4808617.8297;6815;11646;2591;Fourth Ave;Wilson Ave;544039.47942894;4808617.82974731;-80.45589197;43.42915995;Kitchener;Active;BS11646
555835.8441;4808169.281;6594;10326;1312;Franklin Blvd;1624 Franklin Blvd;555835.8441;4808169.2810481;-80.31020297;43.42433503;Cambridge;Active;BS10326
557280.2274;4801889.5793;4460;11161;2114;Franklin Blvd;470 Franklin Blvd;557280.22741563;4801889.57926323;-80.29301801;43.36768497;Cambridge;Active;BS11161
557299.3301;4801898.9151;7943;14394;4131;Franklin Blvd;501 Franklin Blvd;557299.3301;4801898.9151;-80.29278128;43.36776758;Cambridge;Active;BS14394
555943.3793;4808786.9911;5845;13328;1281;Franklin Blvd;Adam St;555943.379;4808786.991;-80.308811;43.429889;Cambridge;Active;BS13328
556834.2976;4803160.4394;4109;10568;1540;Franklin Blvd;Avenue Rd;556834.2976;4803160.4394;-80.2983896;43.37916147;Cambridge;Active;BS10568
556784.8171;4803260.6002;5377;10522;1494;Franklin Blvd;Avenue Rd;556784.8171;4803260.60019589;-80.29898999;43.38006704;Cambridge;Active;BS10522
556298.3813;4805376.697;3861;10518;1490;Franklin Blvd;Bishop St;556298.3813;4805376.783;-80.30477;43.399157;Cambridge;Active;BS10518
556324.8969;4805351.7445;5800;10572;1544;Franklin Blvd;Bishop St;556324.8969;4805351.74454951;-80.30445202;43.39892997;Cambridge;Active;BS10572
556446.5643;4804864.0838;6559;12683;3660;Franklin Blvd;Can-Amera Pky;556446.56431146;4804864.08381144;-80.30300001;43.39453002;Cambridge;Active;BS12683
556454.8661;4804702.0824;8171;14609;4176;Franklin Blvd;Can-Amera Pky;556454.8661;4804702.0824;-80.30291423;43.39307077;Cambridge;Active;BS14609
557103.4059;4802227.8406;4895;11160;2113;Franklin Blvd;Clyde Rd;557103.512;4802227.946;-80.295164;43.370745;Cambridge;Active;BS11160
557087.0525;4802330.0136;6233;10566;1538;Franklin Blvd;Clyde Rd;557169.8321;4802306.47440544;-80.29433695;43.37144704;Cambridge;Active;BS10566
557769.1958;4800491.2908;7484;11223;2175;Franklin Blvd;Dundas St S;557769.1958;4800491.2908;-80.2871308;43.35505758;Cambridge;Active;BS11223
557730.6423;4800404.4706;7950;14392;4129;Franklin Blvd;Dundas St S;557730.6423;4800404.4706;-80.28761566;43.35427883;Cambridge;Active;BS14392
555853.1274;4808447.4544;4588;12898;3857;Franklin Blvd;Edward St;555853.12738916;4808447.45442672;-80.30996102;43.42683835;Cambridge;Active;BS12898
555862.0989;4808468.4801;5746;10269;1259;Franklin Blvd;Edward St;555862.0989;4808468.48014699;-80.30984803;43.427027;Cambridge;Active;BS10269
556515.4996;4804494.809;6305;10519;1491;Franklin Blvd;Elgin St N;556515.4996;4804494.80897626;-80.30218701;43.39119995;Cambridge;Active;BS10519
556601.8748;4803872.6856;5491;10520;1492;Franklin Blvd;Glamis Rd;556601.8748;4803872.68560768;-80.30118495;43.38559196;Cambridge;Active;BS10520
557837.2645;4800649.3735;6974;11222;2174;Franklin Blvd;Green Gate Blvd;557838.4380911;4800694.0626072;-80.28625502;43.35687796;Cambridge;Active;BS11222
557868.7493;4800637.3028;7770;14192;1031;Franklin Blvd;Green Gate Blvd;557868.7493;4800637.3028;-80.28588699;43.35636458;Cambridge;Active;BS14192
556938.4866;4802780.4279;6484;10567;1539;Franklin Blvd;Hillborn Ave;556938.4866;4802780.42793357;-80.29714301;43.37573201;Cambridge;Active;BS10567
557374.3867;4801564.0755;4465;10531;1503;Franklin Blvd;Hilltop Dr;557374.3867;4801564.07551858;-80.29189003;43.36474701;Cambridge;Active;BS10531
555795.8253;4807507.9504;4297;10512;1484;Franklin Blvd;Holiday Inn Dr;555795.8253;4807508.151;-80.310762;43.418385;Cambridge;Active;BS10512
555838.9033;4807388.7399;7464;10578;1550;Franklin Blvd;Holiday Inn Dr;555838.9033;4807388.73992499;-80.31024497;43.41730699;Cambridge;Active;BS10578
556903.9315;4802817.7888;7143;10523;1495;Franklin Blvd;Liberty Dr;556903.9315;4802817.7888;-80.29756566;43.37607103;Cambridge;Active;BS10523
556371.1755;4805060.1231;5514;13684;1011;Franklin Blvd;Lindsay Rd;556371.191;4805060.478;-80.30391;43.396304;Cambridge;Active;BS13684
556392.4056;4805064.9929;7475;10571;1543;Franklin Blvd;Lindsay Rd;556392.4056;4805064.99291697;-80.303648;43.39634304;Cambridge;Active;BS10571
557800.4987;4800911.0861;7949;14393;4130;Franklin Blvd;Main St;557800.4987;4800911.0861;-80.28670028;43.35883493;Cambridge;Active;BS14393
557739.4377;4800969.7801;7975;14395;4132;Franklin Blvd;Main St;557739.4377;4800969.7801;-80.28744758;43.3593681;Cambridge;Active;BS14395
557510.7302;4801176.1108;5059;10532;1504;Franklin Blvd;McLaren Ave;557510.7302;4801176.493;-80.290249;43.361247;Cambridge;Active;BS10532
556985.6095;4802551.2624;8072;14514;2655;Franklin Blvd;Millcreek Rd;556985.6095;4802551.2624;-80.29658522;43.37366508;Cambridge;Active;BS14514
557504.3368;4801227.7839;5208;10557;1529;Franklin Blvd;Moorefield St;557504.3368;4801228.027;-80.290317;43.361711;Cambridge;Active;BS10557
557571.8994;4800093.7148;5745;11267;2219;Franklin Blvd;Morning Calm Dr;557571.89942007;4800093.71480625;-80.289607;43.35149301;Cambridge;Active;BS11267
557592.8595;4800100.1041;7945;14391;4128;Franklin Blvd;Morning Calm Dr;557592.8595;4800100.1041;-80.28934772;43.35154894;Cambridge;Active;BS14391
557632.3002;4800319.5788;5546;11266;2218;Franklin Blvd;Path to Elliott St;557632.30022954;4800319.57883228;-80.28883801;43.35352202;Cambridge;Active;BS11266
556679.3527;4803616.3378;6696;10521;1493;Franklin Blvd;Path to the Greenway;556679.3527;4803616.33778654;-80.30025501;43.38327801;Cambridge;Active;BS10521
556020.5263;4806624.5655;5187;10577;1549;Franklin Blvd;Pinebush Rd;556020.5263;4806624.56547049;-80.30807996;43.41041298;Cambridge;Active;BS10577
555987.0811;4806702.5896;5308;10513;1485;Franklin Blvd;Pinebush Rd;555987.0811;4806702.5895889;-80.30848502;43.41111799;Cambridge;Active;BS10513
556633.2172;4803834.6334;7272;10569;1541;Franklin Blvd;Robson Ave;556633.2172;4803834.6333531;-80.30080196;43.38524698;Cambridge;Active;BS10569
556536.0605;4804500.1292;7982;14408;4145;Franklin Blvd;Saginaw Pkwy;556536.0605;4804500.1292;-80.30193262;43.39124631;Cambridge;Active;BS14408
